INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
232291475,08/15/2021,13:09:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007684,235949,40.81427840300007,-73.91534270799998,POINT (-73.91534270799998 40.81427840300007)
230196723,06/28/2021,22:01:00,BRONX,52,0,,false,,,,65+,F,BLACK,1017769,261525,40.884444399000074,-73.87878135499993,POINT (-73.87878135499993 40.884444399000074)
222529114,01/02/2021,15:50:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1022775,258772,40.87686784500005,-73.86069322099996,POINT (-73.86069322099996 40.87686784500005)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999645,195120,40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
227187021,04/21/2021,01:45:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,1016802,250581,40.854410101000035,-73.882331632,POINT (-73.882331632 40.854410101000035)
226705487,04/08/2021,18:15:00,MANHATTAN,6,0,,false,25-44,M,BLACK,18-24,M,BLACK,984288,205504,40.73074590600004,-73.99986434,POINT (-73.99986434 40.73074590600004)
228798150,05/27/2021,21:06:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1026600,238546,40.821336002000066,-73.84698961699996,POINT (-73.84698961699996 40.821336002000066)
233459106,09/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,998205,190419,40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
229188281,06/06/2021,04:22:00,MANHATTAN,13,0,,true,25-44,M,BLACK,25-44,M,BLACK,990438,208520,40.73902192000002,-73.97767164799995,POINT (-73.97767164799995 40.73902192000002)
232888019,08/27/2021,00:06:00,MANHATTAN,33,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,999973,243933,40.836209301000046,-73.94318110299997,POINT (-73.94318110299997 40.836209301000046)
231047709,07/18/2021,20:58:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,1006515,195061,40.70205435900005,-73.91970128999998,POINT (-73.91970128999998 40.70205435900005)
232132666,08/11/2021,19:11:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1011756,252027,40.85839609900006,-73.90056609399994,POINT (-73.90056609399994 40.85839609900006)
228367829,05/18/2021,23:27:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1005530,233943,40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
226203715,03/26/2021,13:50:00,QUEENS,101,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1052081,159100,40.60311766700005,-73.75572680899995,POINT (-73.75572680899995 40.60311766700005)
231047708,07/18/2021,14:20:00,QUEENS,113,0,,false,<18,M,BLACK,<18,M,BLACK,1044741,192495,40.69483256700005,-73.78186019599997,POINT (-73.78186019599997 40.69483256700005)
233942901,09/22/2021,14:00:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1012924,250164,40.85327900700002,-73.89635169699994,POINT (-73.89635169699994 40.85327900700002)
235740735,10/31/2021,00:50:00,BRONX,49,0,,true,,,,18-24,M,BLACK,1023113,256116,40.86957646700006,-73.85948640399994,POINT (-73.85948640399994 40.86957646700006)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,1010706,243782,40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
228672737,05/25/2021,18:01:00,BRONX,48,0,,true,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1013843,247870,40.846979627000046,-73.89303985699996,POINT (-73.89303985699996 40.846979627000046)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,45-64,M,BLACK HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,POINT (-73.86820844899995 40.75226896500004)
232390408,08/17/2021,22:20:00,BROOKLYN,73,0,GROCERY/BODEGA,false,,,,18-24,M,BLACK,1010184,182785,40.66834956600008,-73.90651606299997,POINT (-73.90651606299997 40.66834956600008)
226542630,04/05/2021,00:01:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1016121,248725,40.84931842000003,-73.88480214799995,POINT (-73.88480214799995 40.84931842000003)
226738465,04/09/2021,20:23:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,981170,185772,40.67658565700003,-74.011105419,POINT (-74.011105419 40.67658565700003)
238209824,12/22/2021,20:04:00,MANHATTAN,23,0,,false,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,998862,227442,40.79094801600007,-73.94723197299999,POINT (-73.94723197299999 40.79094801600007)
224069696,02/06/2021,04:50:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,1009142,187708,40.681865079000026,-73.91025402099996,POINT (-73.91025402099996 40.681865079000026)
235839217,11/02/2021,09:06:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014487,254336,40.86472467400005,-73.89068300599996,POINT (-73.89068300599996 40.86472467400005)
230448906,07/04/2021,02:00:00,BRONX,42,0,,false,,,,25-44,F,WHITE HISPANIC,1012450,243371,40.83463574800004,-73.89809365899998,POINT (-73.89809365899998 40.83463574800004)
238291448,12/25/2021,01:31:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1002649,173133,40.64187580400005,-73.93370411399997,POINT (-73.93370411399997 40.64187580400005)
227647472,05/02/2021,02:38:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,999809,172040,40.63888119800004,-73.94394003499998,POINT (-73.94394003499998 40.63888119800004)
227950651,05/06/2021,22:10:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,997631,178916,40.65775788800004,-73.95177405399994,POINT (-73.95177405399994 40.65775788800004)
231190175,07/21/2021,00:40:00,MANHATTAN,32,0,,false,25-44,M,BLACK,25-44,M,BLACK,998094,235038,40.811798195000044,-73.94998985099994,POINT (-73.94998985099994 40.811798195000044)
230234503,06/29/2021,19:14:00,QUEENS,102,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1021828,190928,40.69065847000007,-73.86449709799997,POINT (-73.86449709799997 40.69065847000007)
236170275,11/11/2021,20:17:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,F,BLACK HISPANIC,989775,199282,40.71366629200002,-73.98007170899997,POINT (-73.98007170899997 40.71366629200002)
237087696,11/29/2021,14:20:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,1001375,231978,40.80339359100003,-73.93814501199995,POINT (-73.93814501199995 40.80339359100003)
233080845,09/02/2021,17:42:00,BRONX,41,0,,false,18-24,M,BLACK,<18,M,BLACK,1014604,238800,40.82208252700008,-73.89033032599998,POINT (-73.89033032599998 40.82208252700008)
235426483,10/23/2021,02:04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,1007986,232412,40.80456951600007,-73.91426419499999,POINT (-73.91426419499999 40.80456951600007)
235088340,10/15/2021,16:17:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1021189,239209,40.82318003200004,-73.86653604299994,POINT (-73.86653604299994 40.82318003200004)
226849321,04/13/2021,00:00:00,MANHATTAN,32,0,,false,<18,M,BLACK,18-24,M,BLACK,999900,238685,40.82180517200004,-73.94345715499998,POINT (-73.94345715499998 40.82180517200004)
236817420,11/22/2021,12:50:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1007567,237088,40.817404948000046,-73.91576142999998,POINT (-73.91576142999998 40.817404948000046)
222526451,01/01/2021,01:15:00,BRONX,44,0,HOTEL/MOTEL,false,18-24,M,BLACK,25-44,M,BLACK,1003280,242179,40.83138857100005,-73.93123512599993,POINT (-73.93123512599993 40.83138857100005)
225725570,03/16/2021,03:53:00,BRONX,46,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1010802,249668,40.851924272000076,-73.90402418499998,POINT (-73.90402418499998 40.851924272000076)
238036436,12/18/2021,15:39:00,QUEENS,113,0,,false,,,,25-44,M,WHITE HISPANIC,1045709,186746,40.67904625700004,-73.77842187299996,POINT (-73.77842187299996 40.67904625700004)
237438857,12/06/2021,19:30:00,BRONX,47,0,,false,,,,65+,M,BLACK,1020578,258708,40.87670150100007,-73.86863801299995,POINT (-73.86863801299995 40.87670150100007)
233147094,09/04/2021,15:39:00,BRONX,49,0,,false,,,,<18,M,BLACK,1020207,253133,40.86140136000005,-73.87000947599995,POINT (-73.87000947599995 40.86140136000005)
224702000,02/22/2021,17:20:00,BROOKLYN,81,0,,false,18-24,M,BLACK,25-44,M,BLACK,1003410,191481,40.69223536100003,-73.93090985099997,POINT (-73.93090985099997 40.69223536100003)
234973158,10/14/2021,09:57:00,MANHATTAN,32,0,,false,<18,M,BLACK,<18,M,BLACK,1000746,237029,40.817258380000055,-73.94040458099995,POINT (-73.94040458099995 40.817258380000055)
236950605,11/26/2021,02:20:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1006290,179847,40.660295959000045,-73.92056252499998,POINT (-73.92056252499998 40.660295959000045)
237290043,12/03/2021,02:25:00,BROOKLYN,60,0,PVT HOUSE,false,,,,25-44,M,WHITE HISPANIC,994256,150750,40.580452527000034,-73.96397986499993,POINT (-73.96397986499993 40.580452527000034)
229283289,06/08/2021,09:52:00,BRONX,43,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1020518,242653,40.83263560100005,-73.86894183199998,POINT (-73.86894183199998 40.83263560100005)
225063428,03/02/2021,22:35:00,MANHATTAN,32,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,BLACK,998593,235938,40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
227551204,04/29/2021,19:30:00,BROOKLYN,90,0,RESTAURANT/DINER,false,18-24,M,BLACK,25-44,M,WHITE,994854,197852,40.70973665300004,-73.96175303399998,POINT (-73.96175303399998 40.70973665300004)
232497427,08/19/2021,21:30:00,QUEENS,113,0,,false,,,,18-24,F,BLACK,1048357,195417,40.70282729400003,-73.76879250699994,POINT (-73.76879250699994 40.70282729400003)
234756217,10/09/2021,20:17:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,996148,181562,40.66502269100005,-73.95711436799998,POINT (-73.95711436799998 40.66502269100005)
232264786,08/14/2021,00:13:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998989,189991,40.688154120000036,-73.94685537799995,POINT (-73.94685537799995 40.688154120000036)
232291899,08/14/2021,04:11:00,BRONX,46,0,,false,,,,25-44,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
238312742,12/26/2021,12:20:00,QUEENS,105,0,,true,,,,25-44,M,BLACK,1048918,180219,40.66110829900003,-73.76691505799994,POINT (-73.76691505799994 40.66110829900003)
230788300,07/13/2021,01:28:00,BROOKLYN,63,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003865,168110,40.628086130000035,-73.92933708799995,POINT (-73.92933708799995 40.628086130000035)
227344442,04/24/2021,23:31:00,BROOKLYN,76,0,,false,,,,25-44,F,BLACK,982485,188085,40.68293467900003,-74.00636520499995,POINT (-74.00636520499995 40.68293467900003)
222524733,01/01/2021,00:16:00,QUEENS,108,0,,false,,,,<18,M,BLACK,998549,213987,40.75401807000002,-73.94839096099996,POINT (-73.94839096099996 40.75401807000002)
238433139,12/29/2021,19:09:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1018767,244138,40.83671851100007,-73.87526167199997,POINT (-73.87526167199997 40.83671851100007)
224556085,02/18/2021,13:09:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1009910,184163,40.67213266600004,-73.90749851699996,POINT (-73.90749851699996 40.67213266600004)
237963147,12/16/2021,11:20:00,BRONX,40,0,,false,,,,25-44,F,BLACK,1008068,236071,40.81461223200006,-73.91395501999993,POINT (-73.91395501999993 40.81461223200006)
230606421,07/08/2021,01:16:00,QUEENS,113,0,,false,,,,<18,M,BLACK,1041835,189204,40.68581893900005,-73.79236783699997,POINT (-73.79236783699997 40.68581893900005)
227950638,05/05/2021,18:17:00,BRONX,48,0,,false,,,,25-44,M,BLACK HISPANIC,1017061,246371,40.84285394400007,-73.88141599399995,POINT (-73.88141599399995 40.84285394400007)
226503935,04/03/2021,18:23:00,BRONX,44,0,,true,18-24,M,BLACK,65+,M,BLACK,1008053,241673,40.82998817300006,-73.91398933899995,POINT (-73.91398933899995 40.82998817300006)
233502665,09/13/2021,15:50:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,<18,F,BLACK,1018075,179398,40.65902637800008,-73.87808806799995,POINT (-73.87808806799995 40.65902637800008)
235943069,11/05/2021,23:05:00,BROOKLYN,75,0,,true,,,,25-44,M,BLACK,1014207,185452,40.67565718100008,-73.89200234699997,POINT (-73.89200234699997 40.67565718100008)
237392756,12/05/2021,22:16:00,BRONX,44,0,,false,,,,18-24,F,BLACK HISPANIC,1007687,246038,40.84196981100007,-73.91529662699998,POINT (-73.91529662699998 40.84196981100007)
238040455,12/18/2021,02:55:00,BRONX,45,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1027428,246132,40.84215335500005,-73.84394920799997,POINT (-73.84394920799997 40.84215335500005)
231512061,07/28/2021,19:15:00,MANHATTAN,30,0,,false,,,,18-24,M,BLACK,998281,239432,40.82385819500007,-73.94930512499997,POINT (-73.94930512499997 40.82385819500007)
235091846,10/17/2021,00:57:00,BRONX,47,0,,false,18-24,M,BLACK,45-64,M,BLACK,1025503,259767,40.879586479000075,-73.85082253299998,POINT (-73.85082253299998 40.879586479000075)
236325239,11/15/2021,17:55:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,998344,180070,40.66092425800008,-73.94920187099996,POINT (-73.94920187099996 40.66092425800008)
236254076,11/13/2021,16:59:00,BRONX,44,0,BAR/NIGHT CLUB,false,18-24,M,BLACK,45-64,M,BLACK HISPANIC,1006999,245897,40.841584606000026,-73.91778363799993,POINT (-73.91778363799993 40.841584606000026)
234613228,10/06/2021,15:07:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,1015391,181282,40.66420738500005,-73.88775313199994,POINT (-73.88775313199994 40.66420738500005)
233998524,09/23/2021,21:06:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1026999,237853,40.81943199400007,-73.84555243499993,POINT (-73.84555243499993 40.81943199400007)
225620485,03/12/2021,20:16:00,QUEENS,114,0,,true,18-24,M,BLACK,25-44,F,BLACK HISPANIC,1008461,214709,40.75597819300003,-73.91261222999998,POINT (-73.91261222999998 40.75597819300003)
236458893,11/18/2021,14:18:00,MANHATTAN,23,0,,false,,,,45-64,M,BLACK,999770,229081,40.795445080000036,-73.94394905299998,POINT (-73.94394905299998 40.795445080000036)
232931111,08/31/2021,00:55:00,QUEENS,103,0,,true,,,,25-44,M,BLACK,1047133,196694,40.706341131000045,-73.77319505399998,POINT (-73.77319505399998 40.706341131000045)
228917762,05/31/2021,20:20:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,961361,160963,40.608461244000075,-74.08243636099996,POINT (-74.08243636099996 40.608461244000075)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,BLACK,1007160,247651,40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
231325837,07/24/2021,21:57:00,BROOKLYN,67,0,BEAUTY/NAIL SALON,false,18-24,F,BLACK,45-64,M,BLACK,1000204,173775,40.64364269800007,-73.94251268999993,POINT (-73.94251268999993 40.64364269800007)
228918109,05/31/2021,11:15:00,BROOKLYN,83,0,,false,18-24,M,BLACK,18-24,M,BLACK,1006644,195886,40.70431846500002,-73.91923329999997,POINT (-73.91923329999997 40.70431846500002)
226230157,03/28/2021,23:00:00,MANHATTAN,6,0,,false,,,,25-44,M,BLACK,984234,204728,40.728615975000025,-74.00005917499993,POINT (-74.00005917499993 40.728615975000025)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,25-44,M,BLACK,25-44,F,BLACK,1014313,254123,40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
230418795,07/02/2021,19:34:00,BRONX,41,0,,false,25-44,M,BLACK,18-24,M,BLACK,1013336,238224,40.820505836000045,-73.89491419199999,POINT (-73.89491419199999 40.820505836000045)
234268729,09/29/2021,12:50:00,BRONX,48,0,,true,18-24,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,1016838,250252,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
229542171,06/14/2021,02:47:00,QUEENS,114,0,BAR/NIGHT CLUB,false,18-24,M,BLACK,25-44,M,BLACK,1010809,217787,40.76441976800004,-73.90412500899998,POINT (-73.90412500899998 40.76441976800004)
227089753,04/18/2021,12:30:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1021934,259599,40.87914133200008,-73.86372965999993,POINT (-73.86372965999993 40.87914133200008)
232299784,08/16/2021,00:26:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,1001469,191733,40.69293103200005,-73.93790851499993,POINT (-73.93790851499993 40.69293103200005)
236094287,11/09/2021,20:30:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,1037507,195007,40.70177389500003,-73.80792732799993,POINT (-73.80792732799993 40.70177389500003)
235086141,10/15/2021,22:10:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,1015306,170597,40.634879695000045,-73.88810871099997,POINT (-73.88810871099997 40.634879695000045)
227647467,05/01/2021,03:54:00,BROOKLYN,79,0,,false,,,,18-24,M,BLACK,999888,187049,40.680077459000074,-73.94362058199994,POINT (-73.94362058199994 40.680077459000074)
231633082,07/31/2021,03:38:00,MANHATTAN,32,0,,false,,,,18-24,M,BLACK,1000711,235993,40.814414915000036,-73.94053357099993,POINT (-73.94053357099993 40.814414915000036)
226598083,04/06/2021,01:20:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005987,195005,40.70190196600004,-73.92160573599993,POINT (-73.92160573599993 40.70190196600004)
231965278,08/07/2021,23:57:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,<18,M,WHITE HISPANIC,<18,M,BLACK,1011489,239285,40.823423869000074,-73.90158306099994,POINT (-73.90158306099994 40.823423869000074)
232888013,08/29/2021,14:30:00,BRONX,43,0,,false,18-24,M,BLACK,25-44,M,BLACK,1023454,238929,40.82240175000004,-73.85835395299993,POINT (-73.85835395299993 40.82240175000004)
235457029,10/24/2021,19:15:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1009529,234973,40.811594470000045,-73.90868105599996,POINT (-73.90868105599996 40.811594470000045)
224119581,02/08/2021,13:00:00,QUEENS,107,0,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1035549,205727,40.731209233000065,-73.81490724299994,POINT (-73.81490724299994 40.731209233000065)
228890010,05/30/2021,23:38:00,QUEENS,115,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,WHITE,1018835,216957,40.76211388100006,-73.87515592199998,POINT (-73.87515592199998 40.76211388100006)
233763098,09/18/2021,03:24:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,F,BLACK,1004006,171400,40.63711616800003,-73.92881949599996,POINT (-73.92881949599996 40.63711616800003)
228049712,05/11/2021,17:19:00,MANHATTAN,23,0,,false,25-44,M,BLACK,25-44,M,BLACK,1000382,226900,40.78945772800005,-73.94174397899997,POINT (-73.94174397899997 40.78945772800005)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,,,,45-64,M,BLACK,1007160,247651,40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
222560300,01/03/2021,19:00:00,QUEENS,105,0,,false,,,,18-24,F,BLACK,1054092,184886,40.67387882600008,-73.74821787799993,POINT (-73.74821787799993 40.67387882600008)
233790860,09/18/2021,23:17:00,BRONX,44,0,,false,,,,18-24,F,BLACK HISPANIC,1010270,246284,40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
237852477,12/14/2021,19:29:00,BROOKLYN,70,0,GROCERY/BODEGA,true,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,995518,177276,40.65325938700005,-73.95939240299998,POINT (-73.95939240299998 40.65325938700005)
230451566,07/05/2021,04:29:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1007050,172316,40.639623080000035,-73.91784870899994,POINT (-73.91784870899994 40.639623080000035)
232632359,08/23/2021,09:30:00,MANHATTAN,19,0,COMMERCIAL BLDG,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999095,224575,40.78307848000002,-73.94639685599996,POINT (-73.94639685599996 40.78307848000002)
236403182,11/17/2021,17:06:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1022178,256770,40.87137556200002,-73.86286333099997,POINT (-73.86286333099997 40.87137556200002)
229848799,06/20/2021,20:48:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK,1005784,255941,40.869155429000045,-73.92214253999998,POINT (-73.92214253999998 40.869155429000045)
227089386,04/16/2021,18:25:00,BRONX,40,0,,false,18-24,M,BLACK,25-44,M,BLACK,1008203,232304,40.80427249900004,-73.91348075099995,POINT (-73.91348075099995 40.80427249900004)
232193235,08/13/2021,01:00:00,QUEENS,109,0,BAR/NIGHT CLUB,false,18-24,M,BLACK,18-24,F,BLACK,1031552,216518,40.760850049000055,-73.82925306599996,POINT (-73.82925306599996 40.760850049000055)
235964023,11/06/2021,11:58:00,BROOKLYN,75,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1020925,186302,40.67796495500005,-73.86777844299998,POINT (-73.86777844299998 40.67796495500005)
230162442,06/27/2021,17:15:00,MANHATTAN,14,0,,false,<18,M,BLACK,18-24,M,WHITE,988191,215312,40.75766554000006,-73.98577611499996,POINT (-73.98577611499996 40.75766554000006)
223872338,02/02/2021,11:07:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,true,,,,65+,M,BLACK,997735,185303,40.675288624000075,-73.95138644699995,POINT (-73.95138644699995 40.675288624000075)
222526453,01/01/2021,06:15:00,QUEENS,106,0,,false,,,,18-24,M,WHITE HISPANIC,1027473,184592,40.67324184700004,-73.84418219599996,POINT (-73.84418219599996 40.67324184700004)
230051793,06/24/2021,05:07:00,MANHATTAN,14,0,HOTEL/MOTEL,false,,,,25-44,M,BLACK,986051,214231,40.754699165000034,-73.99350089399996,POINT (-73.99350089399996 40.754699165000034)
237200366,12/01/2021,17:10:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK HISPANIC,990058,155328,40.593021971000034,-73.97908871999994,POINT (-73.97908871999994 40.593021971000034)
